Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.586","45,03%"
"GALICIA","MULLERES","202.099","54,97%"

"A.S. A CORUÑA E CEE","HOMES","36.551","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","45.137","55,26%"
"A.S. FERROL","HOMES","11.894","44,46%"
"A.S. FERROL","MULLERES","14.861","55,54%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.448","44,43%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.072","55,57%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.943","44,05%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.331","55,95%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.896","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.872","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.811","45,68%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.935","54,32%"
"A.S. VIGO","HOMES","37.922","45,87%"
"A.S. VIGO","MULLERES","44.757","54,13%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
