Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.900","45,17%"
"GALICIA","MULLERES","207.415","54,83%"

"A.S. A CORUÑA E CEE","HOMES","37.864","44,83%"
"A.S. A CORUÑA E CEE","MULLERES","46.588","55,17%"
"A.S. FERROL","HOMES","12.360","44,59%"
"A.S. FERROL","MULLERES","15.360","55,41%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.257","44,72%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.805","55,28%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.567","44,28%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.877","55,72%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.350","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.256","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.530","45,79%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.670","54,21%"
"A.S. VIGO","HOMES","38.857","45,94%"
"A.S. VIGO","MULLERES","45.731","54,06%"
"SEN A.S. ASIGNADA","HOMES","115","47,33%"
"SEN A.S. ASIGNADA","MULLERES","128","52,67%"
