Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","158.383","45,01%"
"GALICIA","MULLERES","193.495","54,99%"

"A.S. A CORUÑA E CEE","HOMES","34.617","44,8%"
"A.S. A CORUÑA E CEE","MULLERES","42.645","55,2%"
"A.S. FERROL","HOMES","11.098","44,35%"
"A.S. FERROL","MULLERES","13.928","55,65%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.559","44,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.113","55,74%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.082","43,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.329","56,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.209","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.052","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.922","45,67%"
"A.S. SANTIAGO E BARBANZA","MULLERES","24.894","54,33%"
"A.S. VIGO","HOMES","36.795","45,87%"
"A.S. VIGO","MULLERES","43.425","54,13%"
"SEN A.S. ASIGNADA","HOMES","101","48,1%"
"SEN A.S. ASIGNADA","MULLERES","109","51,9%"
