Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","26.390","45,81%"
"GALICIA","MULLERES","31.222","54,19%"

"A.S. A CORUÑA E CEE","HOMES","5.746","46,22%"
"A.S. A CORUÑA E CEE","MULLERES","6.685","53,78%"
"A.S. FERROL","HOMES","1.690","44,82%"
"A.S. FERROL","MULLERES","2.081","55,18%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.046","45,83%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.601","54,17%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.561","44,7%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.405","55,3%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.914","45,6%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.476","54,4%"
"A.S. SANTIAGO E BARBANZA","HOMES","4.141","47,01%"
"A.S. SANTIAGO E BARBANZA","MULLERES","4.668","52,99%"
"A.S. VIGO","HOMES","5.292","45,63%"
"A.S. VIGO","MULLERES","6.306","54,37%"
