Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","78.283","47,45%"
"GALICIA","MULLERES","86.699","52,55%"

"A.S. A CORUÑA E CEE","HOMES","18.202","47,48%"
"A.S. A CORUÑA E CEE","MULLERES","20.138","52,52%"
"A.S. FERROL","HOMES","5.131","46,8%"
"A.S. FERROL","MULLERES","5.833","53,2%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.682","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.611","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","9.133","47,04%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","10.284","52,96%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.925","47,49%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.868","52,51%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.875","47,99%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.787","52,01%"
"A.S. VIGO","HOMES","17.335","47,48%"
"A.S. VIGO","MULLERES","19.178","52,52%"
