Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","144.942","45,66%"
"GALICIA","MULLERES","172.515","54,34%"

"A.S. A CORUÑA E CEE","HOMES","31.477","45,64%"
"A.S. A CORUÑA E CEE","MULLERES","37.486","54,36%"
"A.S. FERROL","HOMES","9.812","45,17%"
"A.S. FERROL","MULLERES","11.910","54,83%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.836","44,74%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","19.557","55,26%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","17.394","44,69%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","21.524","55,31%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.856","45,8%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","19.950","54,2%"
"A.S. SANTIAGO E BARBANZA","HOMES","19.236","46,25%"
"A.S. SANTIAGO E BARBANZA","MULLERES","22.352","53,75%"
"A.S. VIGO","HOMES","34.282","46,34%"
"A.S. VIGO","MULLERES","39.695","53,66%"
"SEN A.S. ASIGNADA","HOMES","49","54,44%"
"SEN A.S. ASIGNADA","MULLERES","41","45,56%"
