Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","162.601","44,97%"
"GALICIA","MULLERES","198.948","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.805","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","44.214","55,25%"
"A.S. FERROL","HOMES","11.552","44,31%"
"A.S. FERROL","MULLERES","14.521","55,69%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.040","44,3%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.682","55,7%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.642","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.066","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.615","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.582","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.375","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.476","54,38%"
"A.S. VIGO","HOMES","37.448","45,82%"
"A.S. VIGO","MULLERES","44.274","54,18%"
"SEN A.S. ASIGNADA","HOMES","124","48,25%"
"SEN A.S. ASIGNADA","MULLERES","133","51,75%"
