Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","145.794","45,61%"
"GALICIA","MULLERES","173.880","54,39%"

"A.S. A CORUÑA E CEE","HOMES","31.656","45,59%"
"A.S. A CORUÑA E CEE","MULLERES","37.786","54,41%"
"A.S. FERROL","HOMES","9.921","45,14%"
"A.S. FERROL","MULLERES","12.056","54,86%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.932","44,61%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","19.779","55,39%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","17.505","44,65%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","21.703","55,35%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.949","45,78%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","20.074","54,22%"
"A.S. SANTIAGO E BARBANZA","HOMES","19.348","46,21%"
"A.S. SANTIAGO E BARBANZA","MULLERES","22.519","53,79%"
"A.S. VIGO","HOMES","34.429","46,31%"
"A.S. VIGO","MULLERES","39.917","53,69%"
"SEN A.S. ASIGNADA","HOMES","54","54%"
"SEN A.S. ASIGNADA","MULLERES","46","46%"
