Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","11.208","45,54%"
"GALICIA","MULLERES","13.404","54,46%"

"A.S. A CORUÑA E CEE","HOMES","3.010","46,2%"
"A.S. A CORUÑA E CEE","MULLERES","3.505","53,8%"
"A.S. FERROL","HOMES","473","45,09%"
"A.S. FERROL","MULLERES","576","54,91%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","1.408","44,03%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","1.790","55,97%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.041","44,11%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","2.586","55,89%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.035","47,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","1.151","52,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","1.731","46,53%"
"A.S. SANTIAGO E BARBANZA","MULLERES","1.989","53,47%"
"A.S. VIGO","HOMES","1.510","45,52%"
"A.S. VIGO","MULLERES","1.807","54,48%"
