Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.257","45,1%"
"GALICIA","MULLERES","204.816","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.199","44,78%"
"A.S. A CORUÑA E CEE","MULLERES","45.878","55,22%"
"A.S. FERROL","HOMES","12.124","44,49%"
"A.S. FERROL","MULLERES","15.127","55,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.802","44,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.391","55,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.319","44,17%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.678","55,83%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.145","45,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.068","54,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.176","45,74%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.305","54,26%"
"A.S. VIGO","HOMES","38.376","45,9%"
"A.S. VIGO","MULLERES","45.238","54,1%"
"SEN A.S. ASIGNADA","HOMES","116","46,96%"
"SEN A.S. ASIGNADA","MULLERES","131","53,04%"
