Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","160.136","44,98%"
"GALICIA","MULLERES","195.889","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.064","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","43.301","55,26%"
"A.S. FERROL","HOMES","11.284","44,32%"
"A.S. FERROL","MULLERES","14.178","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.776","44,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.387","55,74%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.348","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.679","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.382","45,2%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.288","54,8%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.117","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.145","54,35%"
"A.S. VIGO","HOMES","37.046","45,83%"
"A.S. VIGO","MULLERES","43.779","54,17%"
"SEN A.S. ASIGNADA","HOMES","119","47,41%"
"SEN A.S. ASIGNADA","MULLERES","132","52,59%"
