Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","173.272","45,24%"
"GALICIA","MULLERES","209.750","54,76%"

"A.S. A CORUÑA E CEE","HOMES","38.479","44,89%"
"A.S. A CORUÑA E CEE","MULLERES","47.246","55,11%"
"A.S. FERROL","HOMES","12.511","44,64%"
"A.S. FERROL","MULLERES","15.513","55,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.670","44,88%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.158","55,12%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.900","44,46%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.111","55,54%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.487","45,44%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.394","54,56%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.940","45,92%"
"A.S. SANTIAGO E BARBANZA","MULLERES","27.017","54,08%"
"A.S. VIGO","HOMES","39.176","45,89%"
"A.S. VIGO","MULLERES","46.185","54,11%"
"SEN A.S. ASIGNADA","HOMES","109","46,38%"
"SEN A.S. ASIGNADA","MULLERES","126","53,62%"
