Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","65.904","47,29%"
"GALICIA","MULLERES","73.446","52,71%"

"A.S. A CORUÑA E CEE","HOMES","15.112","47,34%"
"A.S. A CORUÑA E CEE","MULLERES","16.807","52,66%"
"A.S. FERROL","HOMES","4.319","46,27%"
"A.S. FERROL","MULLERES","5.016","53,73%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","7.037","47,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","7.793","52,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","7.736","46,82%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","8.786","53,18%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","7.922","47,53%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","8.747","52,47%"
"A.S. SANTIAGO E BARBANZA","HOMES","9.419","47,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","10.345","52,34%"
"A.S. VIGO","HOMES","14.359","47,37%"
"A.S. VIGO","MULLERES","15.952","52,63%"
