Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","21.279","45,73%"
"GALICIA","MULLERES","25.248","54,27%"

"A.S. A CORUÑA E CEE","HOMES","4.909","46,32%"
"A.S. A CORUÑA E CEE","MULLERES","5.690","53,68%"
"A.S. FERROL","HOMES","1.304","44,29%"
"A.S. FERROL","MULLERES","1.640","55,71%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.610","45,84%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.084","54,16%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.132","44,36%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.929","55,64%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.249","46,55%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","2.582","53,45%"
"A.S. SANTIAGO E BARBANZA","HOMES","3.123","46,36%"
"A.S. SANTIAGO E BARBANZA","MULLERES","3.614","53,64%"
"A.S. VIGO","HOMES","3.952","45,63%"
"A.S. VIGO","MULLERES","4.709","54,37%"
