Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","45.485","46,28%"
"GALICIA","MULLERES","52.802","53,72%"

"A.S. A CORUÑA E CEE","HOMES","10.597","46,58%"
"A.S. A CORUÑA E CEE","MULLERES","12.155","53,42%"
"A.S. FERROL","HOMES","3.300","45,58%"
"A.S. FERROL","MULLERES","3.940","54,42%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","4.923","46,33%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.704","53,67%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.800","45,68%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","6.896","54,32%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","4.981","46,25%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","5.789","53,75%"
"A.S. SANTIAGO E BARBANZA","HOMES","6.975","46,99%"
"A.S. SANTIAGO E BARBANZA","MULLERES","7.870","53,01%"
"A.S. VIGO","HOMES","8.909","46,02%"
"A.S. VIGO","MULLERES","10.448","53,98%"
