Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.580","45,11%"
"GALICIA","MULLERES","205.144","54,89%"

"A.S. A CORUÑA E CEE","HOMES","37.281","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","45.955","55,21%"
"A.S. FERROL","HOMES","12.160","44,51%"
"A.S. FERROL","MULLERES","15.160","55,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.845","44,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.456","55,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.325","44,19%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.671","55,81%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.166","45,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.094","54,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.247","45,75%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.376","54,25%"
"A.S. VIGO","HOMES","38.441","45,9%"
"A.S. VIGO","MULLERES","45.301","54,1%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
