Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.230","45,18%"
"GALICIA","MULLERES","207.746","54,82%"

"A.S. A CORUÑA E CEE","HOMES","37.937","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.660","55,16%"
"A.S. FERROL","HOMES","12.397","44,62%"
"A.S. FERROL","MULLERES","15.385","55,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.304","44,74%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.846","55,26%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.628","44,3%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.938","55,7%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.361","45,41%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.272","54,59%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.593","45,81%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.725","54,19%"
"A.S. VIGO","HOMES","38.896","45,93%"
"A.S. VIGO","MULLERES","45.791","54,07%"
"SEN A.S. ASIGNADA","HOMES","114","46,91%"
"SEN A.S. ASIGNADA","MULLERES","129","53,09%"
