Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.048","45,18%"
"GALICIA","MULLERES","207.569","54,82%"

"A.S. A CORUÑA E CEE","HOMES","37.896","44,83%"
"A.S. A CORUÑA E CEE","MULLERES","46.631","55,17%"
"A.S. FERROL","HOMES","12.378","44,6%"
"A.S. FERROL","MULLERES","15.373","55,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.275","44,73%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.820","55,27%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.605","44,3%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.909","55,7%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.354","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.261","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.549","45,8%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.687","54,2%"
"A.S. VIGO","HOMES","38.876","45,93%"
"A.S. VIGO","MULLERES","45.760","54,07%"
"SEN A.S. ASIGNADA","HOMES","115","47,33%"
"SEN A.S. ASIGNADA","MULLERES","128","52,67%"
