Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.568","45,03%"
"GALICIA","MULLERES","202.082","54,97%"

"A.S. A CORUÑA E CEE","HOMES","36.549","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.133","55,25%"
"A.S. FERROL","HOMES","11.891","44,45%"
"A.S. FERROL","MULLERES","14.858","55,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.445","44,43%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.072","55,57%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.941","44,05%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.330","55,95%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.892","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.869","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.810","45,68%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.933","54,32%"
"A.S. VIGO","HOMES","37.919","45,87%"
"A.S. VIGO","MULLERES","44.753","54,13%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
