Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","162.546","44,97%"
"GALICIA","MULLERES","198.883","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.786","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.198","55,26%"
"A.S. FERROL","HOMES","11.548","44,32%"
"A.S. FERROL","MULLERES","14.506","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.035","44,3%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.675","55,7%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.635","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.058","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.607","45,18%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.578","54,82%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.371","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.467","54,37%"
"A.S. VIGO","HOMES","37.440","45,82%"
"A.S. VIGO","MULLERES","44.268","54,18%"
"SEN A.S. ASIGNADA","HOMES","124","48,25%"
"SEN A.S. ASIGNADA","MULLERES","133","51,75%"
