Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","48.367","46,37%"
"GALICIA","MULLERES","55.929","53,63%"

"A.S. A CORUÑA E CEE","HOMES","11.557","46,67%"
"A.S. A CORUÑA E CEE","MULLERES","13.207","53,33%"
"A.S. FERROL","HOMES","3.532","45,67%"
"A.S. FERROL","MULLERES","4.201","54,33%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.189","46,48%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.976","53,52%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.980","45,77%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.086","54,23%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.334","46,6%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.112","53,4%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.260","46,97%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.196","53,03%"
"A.S. VIGO","HOMES","9.515","46,04%"
"A.S. VIGO","MULLERES","11.151","53,96%"
