Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.871","45,07%"
"GALICIA","MULLERES","203.413","54,93%"

"A.S. A CORUÑA E CEE","HOMES","36.807","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.450","55,25%"
"A.S. FERROL","HOMES","12.017","44,49%"
"A.S. FERROL","MULLERES","14.992","55,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.635","44,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.244","55,5%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.170","44,12%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.542","55,88%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.992","45,27%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.963","54,73%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.001","45,73%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.114","54,27%"
"A.S. VIGO","HOMES","38.131","45,88%"
"A.S. VIGO","MULLERES","44.975","54,12%"
"SEN A.S. ASIGNADA","HOMES","118","47,01%"
"SEN A.S. ASIGNADA","MULLERES","133","52,99%"
