Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.703","45,04%"
"GALICIA","MULLERES","202.239","54,96%"

"A.S. A CORUÑA E CEE","HOMES","36.584","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","45.181","55,26%"
"A.S. FERROL","HOMES","11.904","44,45%"
"A.S. FERROL","MULLERES","14.875","55,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.466","44,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.091","55,56%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.954","44,05%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.349","55,95%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.905","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.882","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.827","45,68%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.954","54,32%"
"A.S. VIGO","HOMES","37.942","45,87%"
"A.S. VIGO","MULLERES","44.773","54,13%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
