Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","153.069","45,22%"
"GALICIA","MULLERES","185.442","54,78%"

"A.S. A CORUÑA E CEE","HOMES","33.380","45,13%"
"A.S. A CORUÑA E CEE","MULLERES","40.582","54,87%"
"A.S. FERROL","HOMES","10.562","44,72%"
"A.S. FERROL","MULLERES","13.055","55,28%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.813","44,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","21.151","55,71%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.449","44,21%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","23.284","55,79%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.667","45,4%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","21.245","54,6%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.294","45,84%"
"A.S. SANTIAGO E BARBANZA","MULLERES","23.979","54,16%"
"A.S. VIGO","HOMES","35.832","45,99%"
"A.S. VIGO","MULLERES","42.074","54,01%"
"SEN A.S. ASIGNADA","HOMES","72","50%"
"SEN A.S. ASIGNADA","MULLERES","72","50%"
