Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","162.098","44,97%"
"GALICIA","MULLERES","198.324","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.628","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.015","55,27%"
"A.S. FERROL","HOMES","11.484","44,32%"
"A.S. FERROL","MULLERES","14.429","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.998","44,3%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.625","55,7%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.605","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.025","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.571","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.528","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.338","45,64%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.417","54,36%"
"A.S. VIGO","HOMES","37.350","45,83%"
"A.S. VIGO","MULLERES","44.152","54,17%"
"SEN A.S. ASIGNADA","HOMES","124","48,25%"
"SEN A.S. ASIGNADA","MULLERES","133","51,75%"
