Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","52.696","46,6%"
"GALICIA","MULLERES","60.389","53,4%"

"A.S. A CORUÑA E CEE","HOMES","12.477","46,82%"
"A.S. A CORUÑA E CEE","MULLERES","14.174","53,18%"
"A.S. FERROL","HOMES","3.672","45,77%"
"A.S. FERROL","MULLERES","4.350","54,23%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.537","46,64%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.336","53,36%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.344","46,07%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.426","53,93%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.973","47,01%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.733","52,99%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.871","47,17%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.817","52,83%"
"A.S. VIGO","HOMES","10.822","46,3%"
"A.S. VIGO","MULLERES","12.553","53,7%"
