Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","52.223","46,57%"
"GALICIA","MULLERES","59.920","53,43%"

"A.S. A CORUÑA E CEE","HOMES","12.398","46,78%"
"A.S. A CORUÑA E CEE","MULLERES","14.107","53,22%"
"A.S. FERROL","HOMES","3.658","45,8%"
"A.S. FERROL","MULLERES","4.329","54,2%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.480","46,63%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.272","53,37%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.313","46,04%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.398","53,96%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.921","46,94%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.693","53,06%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.796","47,14%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.741","52,86%"
"A.S. VIGO","HOMES","10.657","46,26%"
"A.S. VIGO","MULLERES","12.380","53,74%"
