Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","76.054","47,43%"
"GALICIA","MULLERES","84.311","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.888","47,47%"
"A.S. A CORUÑA E CEE","MULLERES","19.794","52,53%"
"A.S. FERROL","HOMES","5.011","46,8%"
"A.S. FERROL","MULLERES","5.697","53,2%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.461","47,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.373","52,56%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.590","46,97%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.700","53,03%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.728","47,51%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.643","52,49%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.675","47,89%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.614","52,11%"
"A.S. VIGO","HOMES","16.701","47,46%"
"A.S. VIGO","MULLERES","18.490","52,54%"
