Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","146.233","45,58%"
"GALICIA","MULLERES","174.602","54,42%"

"A.S. A CORUÑA E CEE","HOMES","31.755","45,56%"
"A.S. A CORUÑA E CEE","MULLERES","37.942","54,44%"
"A.S. FERROL","HOMES","9.955","45,12%"
"A.S. FERROL","MULLERES","12.108","54,88%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.979","44,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","19.885","55,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","17.583","44,61%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","21.831","55,39%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.999","45,76%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","20.149","54,24%"
"A.S. SANTIAGO E BARBANZA","HOMES","19.416","46,2%"
"A.S. SANTIAGO E BARBANZA","MULLERES","22.606","53,8%"
"A.S. VIGO","HOMES","34.492","46,28%"
"A.S. VIGO","MULLERES","40.035","53,72%"
"SEN A.S. ASIGNADA","HOMES","54","54%"
"SEN A.S. ASIGNADA","MULLERES","46","46%"
