Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","29.417","45,81%"
"GALICIA","MULLERES","34.804","54,19%"

"A.S. A CORUÑA E CEE","HOMES","6.499","46,25%"
"A.S. A CORUÑA E CEE","MULLERES","7.554","53,75%"
"A.S. FERROL","HOMES","1.897","44,78%"
"A.S. FERROL","MULLERES","2.339","55,22%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.330","45,59%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.975","54,41%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.948","45,05%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.816","54,95%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","3.187","45,82%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.768","54,18%"
"A.S. SANTIAGO E BARBANZA","HOMES","4.703","46,84%"
"A.S. SANTIAGO E BARBANZA","MULLERES","5.338","53,16%"
"A.S. VIGO","HOMES","5.853","45,49%"
"A.S. VIGO","MULLERES","7.014","54,51%"
