Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.095","45,02%"
"GALICIA","MULLERES","201.654","54,98%"

"A.S. A CORUÑA E CEE","HOMES","36.424","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.985","55,26%"
"A.S. FERROL","HOMES","11.821","44,41%"
"A.S. FERROL","MULLERES","14.797","55,59%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.370","44,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.025","55,62%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.895","44,02%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.298","55,98%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.862","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.834","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.746","45,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.883","54,34%"
"A.S. VIGO","HOMES","37.856","45,86%"
"A.S. VIGO","MULLERES","44.698","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
