Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","123.688","46,75%"
"GALICIA","MULLERES","140.900","53,25%"

"A.S. A CORUÑA E CEE","HOMES","26.812","46,78%"
"A.S. A CORUÑA E CEE","MULLERES","30.497","53,22%"
"A.S. FERROL","HOMES","8.124","46,69%"
"A.S. FERROL","MULLERES","9.276","53,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","13.172","46,42%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","15.202","53,58%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","14.595","46,31%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","16.920","53,69%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","14.606","46,76%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","16.629","53,24%"
"A.S. SANTIAGO E BARBANZA","HOMES","16.380","46,81%"
"A.S. SANTIAGO E BARBANZA","MULLERES","18.614","53,19%"
"A.S. VIGO","HOMES","29.999","47,05%"
"A.S. VIGO","MULLERES","33.762","52,95%"
