Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","158.043","45,02%"
"GALICIA","MULLERES","193.031","54,98%"

"A.S. A CORUÑA E CEE","HOMES","34.549","44,82%"
"A.S. A CORUÑA E CEE","MULLERES","42.528","55,18%"
"A.S. FERROL","HOMES","11.062","44,38%"
"A.S. FERROL","MULLERES","13.866","55,62%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.494","44,24%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.048","55,76%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.038","43,97%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.263","56,03%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.172","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.002","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.894","45,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","24.866","54,34%"
"A.S. VIGO","HOMES","36.738","45,87%"
"A.S. VIGO","MULLERES","43.351","54,13%"
"SEN A.S. ASIGNADA","HOMES","96","47,29%"
"SEN A.S. ASIGNADA","MULLERES","107","52,71%"
