Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","124.660","46,72%"
"GALICIA","MULLERES","142.143","53,28%"

"A.S. A CORUÑA E CEE","HOMES","27.063","46,75%"
"A.S. A CORUÑA E CEE","MULLERES","30.821","53,25%"
"A.S. FERROL","HOMES","8.172","46,63%"
"A.S. FERROL","MULLERES","9.354","53,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","13.275","46,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","15.345","53,62%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","14.705","46,24%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","17.094","53,76%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","14.726","46,8%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","16.742","53,2%"
"A.S. SANTIAGO E BARBANZA","HOMES","16.529","46,8%"
"A.S. SANTIAGO E BARBANZA","MULLERES","18.787","53,2%"
"A.S. VIGO","HOMES","30.190","47,03%"
"A.S. VIGO","MULLERES","34.000","52,97%"
