Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.376","47,43%"
"GALICIA","MULLERES","83.533","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.722","47,49%"
"A.S. A CORUÑA E CEE","MULLERES","19.592","52,51%"
"A.S. FERROL","HOMES","4.966","46,73%"
"A.S. FERROL","MULLERES","5.661","53,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.382","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.280","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.461","46,98%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.549","53,02%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.686","47,56%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.578","52,44%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.601","47,92%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.523","52,08%"
"A.S. VIGO","HOMES","16.558","47,43%"
"A.S. VIGO","MULLERES","18.350","52,57%"
