Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.646","47,43%"
"GALICIA","MULLERES","83.852","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.775","47,47%"
"A.S. A CORUÑA E CEE","MULLERES","19.672","52,53%"
"A.S. FERROL","HOMES","4.973","46,75%"
"A.S. FERROL","MULLERES","5.665","53,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.431","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.334","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.510","46,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.617","53,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.695","47,52%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.604","52,48%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.629","47,93%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.549","52,07%"
"A.S. VIGO","HOMES","16.633","47,46%"
"A.S. VIGO","MULLERES","18.411","52,54%"
