Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","49.263","46,42%"
"GALICIA","MULLERES","56.868","53,58%"

"A.S. A CORUÑA E CEE","HOMES","11.772","46,71%"
"A.S. A CORUÑA E CEE","MULLERES","13.430","53,29%"
"A.S. FERROL","HOMES","3.553","45,66%"
"A.S. FERROL","MULLERES","4.228","54,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.267","46,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.045","53,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.044","45,79%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.155","54,21%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.456","46,7%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.228","53,3%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.396","46,98%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.348","53,02%"
"A.S. VIGO","HOMES","9.775","46,09%"
"A.S. VIGO","MULLERES","11.434","53,91%"
