Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","15.931","45,59%"
"GALICIA","MULLERES","19.011","54,41%"

"A.S. A CORUÑA E CEE","HOMES","3.796","45,98%"
"A.S. A CORUÑA E CEE","MULLERES","4.459","54,02%"
"A.S. FERROL","HOMES","894","43,5%"
"A.S. FERROL","MULLERES","1.161","56,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","1.874","44,64%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","2.324","55,36%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.723","43,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.471","56,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.559","47,01%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","1.757","52,99%"
"A.S. SANTIAGO E BARBANZA","HOMES","2.508","46,72%"
"A.S. SANTIAGO E BARBANZA","MULLERES","2.860","53,28%"
"A.S. VIGO","HOMES","2.577","46,38%"
"A.S. VIGO","MULLERES","2.979","53,62%"
