Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.543","45,16%"
"GALICIA","MULLERES","207.122","54,84%"

"A.S. A CORUÑA E CEE","HOMES","37.759","44,81%"
"A.S. A CORUÑA E CEE","MULLERES","46.498","55,19%"
"A.S. FERROL","HOMES","12.332","44,57%"
"A.S. FERROL","MULLERES","15.336","55,43%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.196","44,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.769","55,32%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.532","44,27%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.845","55,73%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.326","45,4%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.245","54,6%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.480","45,78%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.625","54,22%"
"A.S. VIGO","HOMES","38.803","45,93%"
"A.S. VIGO","MULLERES","45.675","54,07%"
"SEN A.S. ASIGNADA","HOMES","115","47,13%"
"SEN A.S. ASIGNADA","MULLERES","129","52,87%"
