Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.716","45,17%"
"GALICIA","MULLERES","207.263","54,83%"

"A.S. A CORUÑA E CEE","HOMES","37.808","44,82%"
"A.S. A CORUÑA E CEE","MULLERES","46.545","55,18%"
"A.S. FERROL","HOMES","12.351","44,58%"
"A.S. FERROL","MULLERES","15.352","55,42%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.222","44,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.780","55,3%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.546","44,28%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.857","55,72%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.342","45,41%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.253","54,59%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.501","45,78%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.646","54,22%"
"A.S. VIGO","HOMES","38.831","45,94%"
"A.S. VIGO","MULLERES","45.702","54,06%"
"SEN A.S. ASIGNADA","HOMES","115","47,33%"
"SEN A.S. ASIGNADA","MULLERES","128","52,67%"
