Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","48.141","46,36%"
"GALICIA","MULLERES","55.707","53,64%"

"A.S. A CORUÑA E CEE","HOMES","11.474","46,63%"
"A.S. A CORUÑA E CEE","MULLERES","13.134","53,37%"
"A.S. FERROL","HOMES","3.508","45,58%"
"A.S. FERROL","MULLERES","4.188","54,42%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.175","46,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.969","53,56%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.972","45,79%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.070","54,21%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.304","46,53%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.094","53,47%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.242","46,98%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.173","53,02%"
"A.S. VIGO","HOMES","9.466","46,07%"
"A.S. VIGO","MULLERES","11.079","53,93%"
