Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","50.946","46,48%"
"GALICIA","MULLERES","58.661","53,52%"

"A.S. A CORUÑA E CEE","HOMES","12.131","46,71%"
"A.S. A CORUÑA E CEE","MULLERES","13.840","53,29%"
"A.S. FERROL","HOMES","3.616","45,72%"
"A.S. FERROL","MULLERES","4.293","54,28%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.402","46,63%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.182","53,37%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.209","45,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.300","54,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.728","46,83%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.503","53,17%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.584","47%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.553","53%"
"A.S. VIGO","HOMES","10.276","46,15%"
"A.S. VIGO","MULLERES","11.990","53,85%"
