Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","160.048","44,98%"
"GALICIA","MULLERES","195.747","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.047","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","43.254","55,24%"
"A.S. FERROL","HOMES","11.275","44,32%"
"A.S. FERROL","MULLERES","14.164","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.760","44,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.374","55,75%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.334","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.660","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.362","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.271","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.109","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.132","54,35%"
"A.S. VIGO","HOMES","37.041","45,84%"
"A.S. VIGO","MULLERES","43.761","54,16%"
"SEN A.S. ASIGNADA","HOMES","120","47,81%"
"SEN A.S. ASIGNADA","MULLERES","131","52,19%"
