Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","127.534","46,61%"
"GALICIA","MULLERES","146.111","53,39%"

"A.S. A CORUÑA E CEE","HOMES","27.719","46,66%"
"A.S. A CORUÑA E CEE","MULLERES","31.692","53,34%"
"A.S. FERROL","HOMES","8.299","46,52%"
"A.S. FERROL","MULLERES","9.540","53,48%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","13.642","46,14%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","15.923","53,86%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","15.003","46,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","17.603","53,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","15.037","46,68%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","17.178","53,32%"
"A.S. SANTIAGO E BARBANZA","HOMES","16.947","46,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","19.333","53,29%"
"A.S. VIGO","HOMES","30.887","46,99%"
"A.S. VIGO","MULLERES","34.842","53,01%"
