Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","137.213","46,21%"
"GALICIA","MULLERES","159.708","53,79%"

"A.S. A CORUÑA E CEE","HOMES","29.779","46,26%"
"A.S. A CORUÑA E CEE","MULLERES","34.590","53,74%"
"A.S. FERROL","HOMES","8.917","46,08%"
"A.S. FERROL","MULLERES","10.433","53,92%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","14.898","45,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","17.806","54,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","16.341","45,31%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","19.725","54,69%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.096","46,34%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","18.639","53,66%"
"A.S. SANTIAGO E BARBANZA","HOMES","18.273","46,51%"
"A.S. SANTIAGO E BARBANZA","MULLERES","21.018","53,49%"
"A.S. VIGO","HOMES","32.879","46,73%"
"A.S. VIGO","MULLERES","37.474","53,27%"
"SEN A.S. ASIGNADA","HOMES","30","56,6%"
"SEN A.S. ASIGNADA","MULLERES","23","43,4%"
