Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","13.316","45,74%"
"GALICIA","MULLERES","15.795","54,26%"

"A.S. A CORUÑA E CEE","HOMES","3.350","46,16%"
"A.S. A CORUÑA E CEE","MULLERES","3.908","53,84%"
"A.S. FERROL","HOMES","626","45%"
"A.S. FERROL","MULLERES","765","55%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","1.597","44,39%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","2.001","55,61%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.436","44,43%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.047","55,57%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.255","47,38%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","1.394","52,62%"
"A.S. SANTIAGO E BARBANZA","HOMES","2.131","46,7%"
"A.S. SANTIAGO E BARBANZA","MULLERES","2.432","53,3%"
"A.S. VIGO","HOMES","1.921","46,08%"
"A.S. VIGO","MULLERES","2.248","53,92%"
