Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.791","45,17%"
"GALICIA","MULLERES","207.325","54,83%"

"A.S. A CORUÑA E CEE","HOMES","37.836","44,83%"
"A.S. A CORUÑA E CEE","MULLERES","46.559","55,17%"
"A.S. FERROL","HOMES","12.353","44,59%"
"A.S. FERROL","MULLERES","15.351","55,41%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.240","44,71%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.789","55,29%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.549","44,28%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.858","55,72%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.347","45,41%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.255","54,59%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.515","45,78%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.661","54,22%"
"A.S. VIGO","HOMES","38.836","45,93%"
"A.S. VIGO","MULLERES","45.724","54,07%"
"SEN A.S. ASIGNADA","HOMES","115","47,33%"
"SEN A.S. ASIGNADA","MULLERES","128","52,67%"
