Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.994","47,43%"
"GALICIA","MULLERES","84.243","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.873","47,47%"
"A.S. A CORUÑA E CEE","MULLERES","19.776","52,53%"
"A.S. FERROL","HOMES","5.002","46,79%"
"A.S. FERROL","MULLERES","5.689","53,21%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.460","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.367","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.575","46,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.684","53,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.724","47,51%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.640","52,49%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.667","47,9%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.604","52,1%"
"A.S. VIGO","HOMES","16.693","47,46%"
"A.S. VIGO","MULLERES","18.483","52,54%"
