Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","153.345","45,2%"
"GALICIA","MULLERES","185.903","54,8%"

"A.S. A CORUÑA E CEE","HOMES","33.444","45,11%"
"A.S. A CORUÑA E CEE","MULLERES","40.702","54,89%"
"A.S. FERROL","HOMES","10.585","44,71%"
"A.S. FERROL","MULLERES","13.092","55,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.841","44,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","21.205","55,74%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.478","44,19%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","23.336","55,81%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.701","45,39%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","21.297","54,61%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.333","45,84%"
"A.S. SANTIAGO E BARBANZA","MULLERES","24.027","54,16%"
"A.S. VIGO","HOMES","35.891","45,98%"
"A.S. VIGO","MULLERES","42.168","54,02%"
"SEN A.S. ASIGNADA","HOMES","72","48,65%"
"SEN A.S. ASIGNADA","MULLERES","76","51,35%"
