Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.613","45,2%"
"GALICIA","MULLERES","208.102","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.063","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","46.799","55,15%"
"A.S. FERROL","HOMES","12.404","44,61%"
"A.S. FERROL","MULLERES","15.404","55,39%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.363","44,78%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.877","55,22%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.686","44,35%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.961","55,65%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.365","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.266","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.658","45,82%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.792","54,18%"
"A.S. VIGO","HOMES","38.962","45,93%"
"A.S. VIGO","MULLERES","45.873","54,07%"
"SEN A.S. ASIGNADA","HOMES","112","46,28%"
"SEN A.S. ASIGNADA","MULLERES","130","53,72%"
