Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","136.457","46,26%"
"GALICIA","MULLERES","158.529","53,74%"

"A.S. A CORUÑA E CEE","HOMES","29.620","46,31%"
"A.S. A CORUÑA E CEE","MULLERES","34.334","53,69%"
"A.S. FERROL","HOMES","8.831","46,12%"
"A.S. FERROL","MULLERES","10.317","53,88%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","14.803","45,63%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","17.637","54,37%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","16.223","45,38%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","19.523","54,62%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.028","46,4%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","18.517","53,6%"
"A.S. SANTIAGO E BARBANZA","HOMES","18.188","46,5%"
"A.S. SANTIAGO E BARBANZA","MULLERES","20.927","53,5%"
"A.S. VIGO","HOMES","32.737","46,78%"
"A.S. VIGO","MULLERES","37.251","53,22%"
"SEN A.S. ASIGNADA","HOMES","27","54%"
"SEN A.S. ASIGNADA","MULLERES","23","46%"
