Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.602","47,44%"
"GALICIA","MULLERES","83.772","52,56%"

"A.S. A CORUÑA E CEE","HOMES","17.767","47,49%"
"A.S. A CORUÑA E CEE","MULLERES","19.643","52,51%"
"A.S. FERROL","HOMES","4.973","46,75%"
"A.S. FERROL","MULLERES","5.665","53,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.425","47,47%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.323","52,53%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.498","46,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.600","53,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.694","47,53%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.599","52,47%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.626","47,93%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.545","52,07%"
"A.S. VIGO","HOMES","16.619","47,46%"
"A.S. VIGO","MULLERES","18.397","52,54%"
