Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.327","45,19%"
"GALICIA","MULLERES","207.839","54,81%"

"A.S. A CORUÑA E CEE","HOMES","37.943","44,83%"
"A.S. A CORUÑA E CEE","MULLERES","46.687","55,17%"
"A.S. FERROL","HOMES","12.402","44,63%"
"A.S. FERROL","MULLERES","15.387","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.321","44,75%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.859","55,25%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.642","44,3%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.950","55,7%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.386","45,45%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.263","54,55%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.610","45,82%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.737","54,18%"
"A.S. VIGO","HOMES","38.909","45,92%"
"A.S. VIGO","MULLERES","45.826","54,08%"
"SEN A.S. ASIGNADA","HOMES","114","46,72%"
"SEN A.S. ASIGNADA","MULLERES","130","53,28%"
