Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","160.196","44,98%"
"GALICIA","MULLERES","195.989","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.086","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","43.337","55,26%"
"A.S. FERROL","HOMES","11.290","44,31%"
"A.S. FERROL","MULLERES","14.188","55,69%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.783","44,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.398","55,74%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.351","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.697","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.392","45,2%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.295","54,8%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.117","45,64%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.152","54,36%"
"A.S. VIGO","HOMES","37.058","45,84%"
"A.S. VIGO","MULLERES","43.790","54,16%"
"SEN A.S. ASIGNADA","HOMES","119","47,41%"
"SEN A.S. ASIGNADA","MULLERES","132","52,59%"
