Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.882","45,09%"
"GALICIA","MULLERES","204.415","54,91%"

"A.S. A CORUÑA E CEE","HOMES","37.121","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","45.755","55,21%"
"A.S. FERROL","HOMES","12.089","44,5%"
"A.S. FERROL","MULLERES","15.080","55,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.751","44,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.341","55,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.263","44,16%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.620","55,84%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.106","45,34%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.034","54,66%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.125","45,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.274","54,29%"
"A.S. VIGO","HOMES","38.310","45,89%"
"A.S. VIGO","MULLERES","45.180","54,11%"
"SEN A.S. ASIGNADA","HOMES","117","47,18%"
"SEN A.S. ASIGNADA","MULLERES","131","52,82%"
