Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.693","45,2%"
"GALICIA","MULLERES","208.182","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.077","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.833","55,16%"
"A.S. FERROL","HOMES","12.416","44,63%"
"A.S. FERROL","MULLERES","15.404","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.383","44,78%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.903","55,22%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.695","44,35%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.965","55,65%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.365","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.272","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.681","45,85%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.785","54,15%"
"A.S. VIGO","HOMES","38.965","45,92%"
"A.S. VIGO","MULLERES","45.891","54,08%"
"SEN A.S. ASIGNADA","HOMES","111","46,25%"
"SEN A.S. ASIGNADA","MULLERES","129","53,75%"
