Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.408","45,1%"
"GALICIA","MULLERES","204.989","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.240","44,78%"
"A.S. A CORUÑA E CEE","MULLERES","45.926","55,22%"
"A.S. FERROL","HOMES","12.135","44,49%"
"A.S. FERROL","MULLERES","15.142","55,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.819","44,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.419","55,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.314","44,18%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.668","55,82%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.157","45,34%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.091","54,66%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.215","45,76%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.335","54,24%"
"A.S. VIGO","HOMES","38.413","45,9%"
"A.S. VIGO","MULLERES","45.277","54,1%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
