Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","40.782","46,19%"
"GALICIA","MULLERES","47.519","53,81%"

"A.S. A CORUÑA E CEE","HOMES","9.207","46,28%"
"A.S. A CORUÑA E CEE","MULLERES","10.688","53,72%"
"A.S. FERROL","HOMES","2.877","45,62%"
"A.S. FERROL","MULLERES","3.430","54,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","4.481","46,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.164","53,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.371","45,6%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","6.408","54,4%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","4.387","46,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","5.100","53,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","6.370","46,98%"
"A.S. SANTIAGO E BARBANZA","MULLERES","7.188","53,02%"
"A.S. VIGO","HOMES","8.089","45,88%"
"A.S. VIGO","MULLERES","9.541","54,12%"
