Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","11.329","45,55%"
"GALICIA","MULLERES","13.540","54,45%"

"A.S. A CORUÑA E CEE","HOMES","3.036","46,25%"
"A.S. A CORUÑA E CEE","MULLERES","3.529","53,75%"
"A.S. FERROL","HOMES","476","44,69%"
"A.S. FERROL","MULLERES","589","55,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","1.414","44,06%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","1.795","55,94%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.075","44%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","2.641","56%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.049","47,49%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","1.160","52,51%"
"A.S. SANTIAGO E BARBANZA","HOMES","1.754","46,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","2.008","53,38%"
"A.S. VIGO","HOMES","1.525","45,62%"
"A.S. VIGO","MULLERES","1.818","54,38%"
