Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","67.739","47,36%"
"GALICIA","MULLERES","75.300","52,64%"

"A.S. A CORUÑA E CEE","HOMES","15.666","47,44%"
"A.S. A CORUÑA E CEE","MULLERES","17.359","52,56%"
"A.S. FERROL","HOMES","4.473","46,49%"
"A.S. FERROL","MULLERES","5.149","53,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","7.233","47,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","7.995","52,5%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","7.840","46,85%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","8.895","53,15%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.095","47,63%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","8.900","52,37%"
"A.S. SANTIAGO E BARBANZA","HOMES","9.592","47,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","10.514","52,29%"
"A.S. VIGO","HOMES","14.840","47,37%"
"A.S. VIGO","MULLERES","16.488","52,63%"
