Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.451","44,98%"
"GALICIA","MULLERES","199.960","55,02%"

"A.S. A CORUÑA E CEE","HOMES","36.002","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.490","55,27%"
"A.S. FERROL","HOMES","11.660","44,32%"
"A.S. FERROL","MULLERES","14.647","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.172","44,33%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.820","55,67%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.715","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.147","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.722","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.680","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.484","45,61%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.616","54,39%"
"A.S. VIGO","HOMES","37.574","45,82%"
"A.S. VIGO","MULLERES","44.425","54,18%"
"SEN A.S. ASIGNADA","HOMES","122","47,47%"
"SEN A.S. ASIGNADA","MULLERES","135","52,53%"
