Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.883","45,23%"
"GALICIA","MULLERES","209.373","54,77%"

"A.S. A CORUÑA E CEE","HOMES","38.380","44,87%"
"A.S. A CORUÑA E CEE","MULLERES","47.164","55,13%"
"A.S. FERROL","HOMES","12.492","44,65%"
"A.S. FERROL","MULLERES","15.487","55,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.623","44,88%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.100","55,12%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.838","44,42%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.072","55,58%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.448","45,43%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.359","54,57%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.876","45,9%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.960","54,1%"
"A.S. VIGO","HOMES","39.116","45,9%"
"A.S. VIGO","MULLERES","46.104","54,1%"
"SEN A.S. ASIGNADA","HOMES","110","46,41%"
"SEN A.S. ASIGNADA","MULLERES","127","53,59%"
