Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.434","45,1%"
"GALICIA","MULLERES","205.024","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.240","44,77%"
"A.S. A CORUÑA E CEE","MULLERES","45.936","55,23%"
"A.S. FERROL","HOMES","12.143","44,5%"
"A.S. FERROL","MULLERES","15.143","55,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.818","44,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.425","55,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.318","44,18%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.668","55,82%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.159","45,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.088","54,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.218","45,75%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.348","54,25%"
"A.S. VIGO","HOMES","38.423","45,9%"
"A.S. VIGO","MULLERES","45.285","54,1%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
