Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","85.462","47,59%"
"GALICIA","MULLERES","94.115","52,41%"

"A.S. A CORUÑA E CEE","HOMES","19.204","47,49%"
"A.S. A CORUÑA E CEE","MULLERES","21.230","52,51%"
"A.S. FERROL","HOMES","5.423","47,12%"
"A.S. FERROL","MULLERES","6.086","52,88%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","9.151","47,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","10.090","52,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","10.554","47,36%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","11.730","52,64%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","10.004","47,67%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","10.983","52,33%"
"A.S. SANTIAGO E BARBANZA","HOMES","11.391","47,96%"
"A.S. SANTIAGO E BARBANZA","MULLERES","12.358","52,04%"
"A.S. VIGO","HOMES","19.735","47,7%"
"A.S. VIGO","MULLERES","21.638","52,3%"
